local_file, rouge-1 f1-score, rouge-1 precision, rouge-1 recall,rouge-2 f1-score, rouge-2 precision, rouge-2 recall, rouge-l f1-score, rouge-l precision, rouge-l recall, bleu-1, bleu-2, bleu-3, bleu-4
0,0.19756097168352177,0.135,0.36818181818181817,0.04430379379872046,0.029227557411273485,0.0915032679738562,0.1804878009518145,0.12333333333333334,0.33636363636363636,0.1971383147853736,0.04852824184566428,0.019904458598726114,0.011952191235059759
1,0.2091656835037787,0.14285714285714285,0.39035087719298245,0.04870384551511294,0.032091097308488616,0.10097719869706841,0.18566392087158132,0.12680577849117175,0.34649122807017546,0.1820964039785769,0.05206738131699848,0.023754789272030653,0.017638036809815946
10,0.2530864148919754,0.3037037037037037,0.21693121693121692,0.057906454021161,0.07344632768361582,0.04779411764705882,0.2222222173611112,0.26666666666666666,0.19047619047619047,0.24172692757973793,0.051670476355490734,0.012977981794895455,0.0026077822573780532
100,0.33971291384343316,0.285140562248996,0.42011834319526625,0.1060842385722389,0.08831168831168831,0.1328125,0.3062200908769259,0.2570281124497992,0.378698224852071,0.37404580152671757,0.10133843212237093,0.042145593869731796,0.021113243761996164
1000,0.3857566715811534,0.3611111111111111,0.4140127388535032,0.13821137713241144,0.13026819923371646,0.1471861471861472,0.3620177991775925,0.3388888888888889,0.3885350318471338,0.4573170731707317,0.15902140672782872,0.09815950920245398,0.08307692307692306
1001,0.3061224448979592,0.21428571428571427,0.5357142857142857,0.09999999632612513,0.066006600660066,0.20618556701030927,0.2857142816326531,0.2,0.5,0.20329024676850765,0.07647058823529412,0.04240282685512367,0.030660377358490566
1002,0.28124999641113285,0.1836734693877551,0.6,0.08365018719497024,0.05084745762711865,0.2357142857142857,0.27232142498256146,0.17784256559766765,0.580952380952381,0.135,0.05905905905905905,0.0280561122244489,0.019057171514543628
1003,0.2373540815358295,0.16576086956521738,0.4178082191780822,0.060386469854751774,0.03937007874015748,0.12953367875647667,0.2178988286175416,0.15217391304347827,0.3835616438356164,0.17627118644067796,0.05203619909502264,0.018120045300113245,0.007936507936507936
1004,0.2655935573929695,0.18282548476454294,0.4852941176470588,0.0870748261785739,0.05807622504537205,0.17391304347826086,0.24547283304689307,0.16897506925207756,0.4485294117647059,0.20838627700127063,0.08015267175572519,0.03821656050955414,0.02168367346938775
1005,0.11836734443182013,0.06937799043062201,0.4027777777777778,0.01298701106355232,0.00727802037845706,0.060240963855421686,0.11020407912569768,0.0645933014354067,0.375,0.07104413347685683,0.015086206896551727,0.0043149946062567435,2.2250738585072626e-308
