local_file, rouge-1 f1-score, rouge-1 precision, rouge-1 recall,rouge-2 f1-score, rouge-2 precision, rouge-2 recall, rouge-l f1-score, rouge-l precision, rouge-l recall, bleu-1, bleu-2, bleu-3, bleu-4
0,0.1997563907174787,0.13643926788685523,0.37272727272727274,0.04665629497374553,0.030612244897959183,0.09803921568627451,0.1900121763447625,0.129783693843594,0.35454545454545455,0.18946540880503143,0.04642014162077105,0.02125984251968504,0.011820330969267136
1,0.2366992362311183,0.15728715728715728,0.4780701754385965,0.09045936055981733,0.05776173285198556,0.20846905537459284,0.21281215696944622,0.1414141414141414,0.4298245614035088,0.1795946890286513,0.07762237762237761,0.048285514345696286,0.03991596638655461
10,0.358974354714004,0.5833333333333334,0.25925925925925924,0.15094339231362755,0.2828282828282828,0.10294117647058823,0.32234431808396735,0.5238095238095238,0.2328042328042328,0.1290384802414248,0.05574462346429552,0.04178541357693781,0.03340958775481543
100,0.3461538413296274,0.291497975708502,0.4260355029585799,0.08359132648448685,0.06923076923076923,0.10546875,0.2980769182527043,0.25101214574898784,0.3668639053254438,0.35390199637023595,0.0818181818181818,0.030965391621129334,0.01824817518248175
1000,0.41297934605964104,0.38461538461538464,0.445859872611465,0.13360323388737744,0.12547528517110265,0.14285714285714285,0.37758111597114546,0.3516483516483517,0.40764331210191085,0.46846846846846846,0.1536144578313253,0.09365558912386708,0.0818181818181818
1001,0.3235294072568243,0.2462686567164179,0.4714285714285714,0.12018489565456889,0.08571428571428572,0.20103092783505155,0.3137254856881969,0.23880597014925373,0.45714285714285713,0.23781388478581983,0.09467455621301774,0.050370370370370364,0.040059347181008904
1002,0.314999996128125,0.2135593220338983,0.6,0.11504424451057693,0.0724907063197026,0.2785714285714286,0.29999999612812506,0.2033898305084746,0.5714285714285714,0.14583333333333334,0.06915477497255763,0.04505494505494505,0.034103410341034104
1003,0.23886639259715783,0.16954022988505746,0.4041095890410959,0.05830164395970601,0.03859060402684564,0.11917098445595854,0.22267206061335215,0.15804597701149425,0.3767123287671233,0.183698296836983,0.05359317904993909,0.015853658536585366,0.006105006105006104
1004,0.23001948928088037,0.15649867374005305,0.4338235294117647,0.07329842566267392,0.04827586206896552,0.15217391304347827,0.20272904093780045,0.13793103448275862,0.38235294117647056,0.19554455445544555,0.07063197026022307,0.03225806451612903,0.01614906832298137
1005,0.10909090605012658,0.0670926517571885,0.2916666666666667,0.015923564585024065,0.009174311926605505,0.060240963855421686,0.10389610085532139,0.06389776357827476,0.2777777777777778,0.07407407407407407,0.013245033112582783,0.002652519893899204,2.2250738585072626e-308
1006,0.32285114862369196,0.240625,0.49044585987261147,0.09054593473139248,0.06273062730627306,0.16267942583732056,0.2809224274496878,0.209375,0.4267515923566879,0.25377229080932784,0.07554945054945053,0.035763411279229704,0.023415977961432504
1007,0.21093749613555912,0.14285714285714285,0.40298507462686567,0.04353392745208328,0.027823240589198037,0.1,0.18359374613555918,0.12433862433862433,0.35074626865671643,0.16099476439790572,0.028833551769331583,0.007874015748031496,0.0026281208935611034
1008,0.17708332885470932,0.13385826771653545,0.26153846153846155,0.02439023986615177,0.01694915254237288,0.043478260869565216,0.16666666218804266,0.12598425196850394,0.24615384615384617,0.17647058823529413,0.023622047244094488,0.003952569169960474,2.2250738585072626e-308
1009,0.28375285626965635,0.20064724919093851,0.484375,0.10526315400241971,0.07157464212678936,0.19886363636363635,0.25171624299734513,0.1779935275080906,0.4296875,0.21370309951060362,0.07352941176470587,0.03764320785597382,0.02622950819672131
101,0.3082191736686058,0.22959183673469388,0.46875,0.09223300558016796,0.06506849315068493,0.15833333333333333,0.2876712284631263,0.21428571428571427,0.4375,0.21951219512195122,0.07823960880195599,0.02941176470588235,0.01474201474201474
1010,0.3344481559204036,0.2617801047120419,0.46296296296296297,0.08577877687305434,0.060897435897435896,0.1450381679389313,0.30769230307759426,0.24083769633507854,0.42592592592592593,0.2287104622871046,0.05853658536585367,0.03178484107579462,0.014705882352941173
1011,0.323987534851564,0.22707423580786026,0.5652173913043478,0.09803921225866988,0.06281407035175879,0.22321428571428573,0.2928348868764861,0.2052401746724891,0.5108695652173914,0.16666666666666669,0.0715502555366269,0.03924914675767918,0.022222222222222227
1012,0.11984282716445824,0.0671067106710671,0.5596330275229358,0.033399601285026254,0.017736486486486486,0.2857142857142857,0.10805500791102013,0.06050605060506051,0.5045871559633027,0.04097877358490566,0.01828369212621645,0.010324483775811213,0.008557096488639717
1013,0.2882352894375433,0.2300469483568075,0.3858267716535433,0.08350730245422594,0.0625,0.12578616352201258,0.22352940708460217,0.1784037558685446,0.2992125984251969,0.2751091703056768,0.07877461706783369,0.03508771929824561,0.028571428571428577
1014,0.38441557944017546,0.3592233009708738,0.4134078212290503,0.11676082366440771,0.10726643598615918,0.128099173553719,0.33766233268692875,0.3155339805825243,0.36312849162011174,0.48476454293628807,0.15555555555555556,0.0724233983286908,0.04189944134078212
1015,0.26039782647979626,0.16901408450704225,0.5669291338582677,0.1089670797738099,0.06732117812061711,0.2857142857142857,0.23508137078359373,0.15258215962441316,0.5118110236220472,0.14187192118226602,0.06410256410256408,0.039486673247778874,0.03557312252964427
1016,0.29794520187019147,0.19506726457399104,0.6304347826086957,0.14659685535185996,0.09247027741083223,0.35353535353535354,0.26369862652772574,0.1726457399103139,0.5579710144927537,0.19268774703557312,0.09693372898120671,0.06633663366336634,0.056491575817641235
1017,0.2495784106932766,0.1766109785202864,0.42528735632183906,0.04312114617313004,0.0286493860845839,0.08713692946058091,0.23608768556680107,0.16706443914081145,0.40229885057471265,0.20085470085470086,0.04491978609625669,0.008565310492505354,0.0010718113612004287
1018,0.29787233542553193,0.2978723404255319,0.2978723404255319,0.05714285217292839,0.05303030303030303,0.061946902654867256,0.27659573968085116,0.2765957446808511,0.2765957446808511,0.31791907514450873,0.0755813953488372,0.02339181286549707,0.005882352941176469
1019,0.2491349449302571,0.15517241379310345,0.631578947368421,0.07162534199323976,0.041480536056158264,0.2620967741935484,0.23990772463037244,0.14942528735632185,0.6081871345029239,0.10347648261758692,0.04787234042553192,0.020875972165370446,0.011875511875511871
102,0.22742474501001111,0.16113744075829384,0.38636363636363635,0.09382715653711342,0.06440677966101695,0.17272727272727273,0.19397992895649943,0.13744075829383887,0.32954545454545453,0.24285714285714285,0.08882521489971348,0.03448275862068965,0.017291066282420754
1020,0.48421052138282555,0.4339622641509434,0.5476190476190477,0.2911877345752412,0.25333333333333335,0.34234234234234234,0.45263157401440446,0.4056603773584906,0.5119047619047619,0.46113989637305697,0.24479166666666663,0.16753926701570682,0.12631578947368421
1021,0.19238754054768503,0.11468646864686469,0.5965665236051502,0.09937887989007202,0.0564042303172738,0.41739130434782606,0.18961937445771962,0.11303630363036303,0.5879828326180258,0.10003003905076599,0.05949519230769232,0.043883378418996095,0.03878532772098617
1022,0.14532871772697883,0.08187134502923976,0.6461538461538462,0.04025617419038987,0.02187966185977126,0.25142857142857145,0.13321799108338023,0.07504873294346978,0.5923076923076923,0.06678700361010832,0.028169014084507043,0.014450867052023118,0.008312251535959525
1023,0.16952380725476646,0.09748083242059145,0.6496350364963503,0.05055432202155944,0.027900146842878122,0.2688679245283019,0.16190475963571885,0.09309967141292443,0.6204379562043796,0.06769329483477703,0.030166880616174577,0.009309791332263239,0.0035324341682723185
1024,0.19602977408859734,0.11566617862371889,0.6422764227642277,0.05991076922976689,0.0336676217765043,0.27167630057803466,0.18362282619777848,0.10834553440702782,0.6016260162601627,0.0766743648960739,0.031423290203327174,0.009708737864077669,0.004162812210915818
1025,0.16643159069358107,0.10296684118673648,0.4338235294117647,0.02675585022769626,0.01582591493570722,0.08648648648648649,0.1438645949248928,0.08900523560209424,0.375,0.10110584518167458,0.018972332015810275,0.003955696202531645,0.000791765637371338
1026,0.501792109862412,0.6140350877192983,0.42424242424242425,0.2569269473923444,0.33116883116883117,0.20987654320987653,0.4587813571742398,0.5614035087719298,0.3878787878787879,0.3613628604448895,0.18011652492033256,0.13982283905005893,0.12783389727200636
1027,0.27473806419414515,0.17404129793510326,0.6519337016574586,0.09540635787155546,0.056133056133056136,0.3176470588235294,0.2630966206551463,0.16666666666666666,0.6243093922651933,0.11220980223559761,0.052903225806451605,0.027538726333907054,0.017219113215669397
1028,0.31231230731596465,0.32098765432098764,0.30409356725146197,0.17333332833688903,0.16883116883116883,0.1780821917808219,0.29429428929794665,0.30246913580246915,0.28654970760233917,0.4,0.17799352750809064,0.13311688311688308,0.11726384364820844
1029,0.2705570246429652,0.2073170731707317,0.3893129770992366,0.08088234881947469,0.05699481865284974,0.13924050632911392,0.2652519848551668,0.2032520325203252,0.3816793893129771,0.22350674373795762,0.07142857142857141,0.04642166344294005,0.03294573643410853
103,0.2823061592669036,0.1883289124668435,0.5634920634920635,0.10731707000011907,0.0668693009118541,0.2716049382716049,0.254473157278832,0.16976127320954906,0.5079365079365079,0.17598097502972654,0.07857142857142858,0.045292014302741365,0.0334128878281623
1030,0.29951690364675954,0.23134328358208955,0.4246575342465753,0.06766916861100146,0.04945054945054945,0.10714285714285714,0.28985506789796733,0.22388059701492538,0.410958904109589,0.22641509433962262,0.052132701421800945,0.019047619047619046,0.004784688995215312
1031,0.24070796090995386,0.1592505854800937,0.4927536231884058,0.05370568933341509,0.034578146611341634,0.1201923076923077,0.21592919984800693,0.14285714285714285,0.4420289855072464,0.18406889128094722,0.047413793103448267,0.009708737864077669,0.0021598272138228943
1032,0.21880341566548328,0.13588110403397027,0.5614035087719298,0.06903352805107207,0.04050925925925926,0.23333333333333334,0.19829059515266276,0.12314225053078556,0.5087719298245614,0.1100244498777506,0.04730831973898858,0.015510204081632655,0.006535947712418302
1033,0.24942262876734106,0.17307692307692307,0.4462809917355372,0.10762331468470233,0.07128712871287128,0.21951219512195122,0.21709006525694846,0.15064102564102563,0.3884297520661157,0.19728915662650606,0.07088989441930618,0.03625377643504532,0.025718608169440244
1034,0.22304832395842453,0.1391035548686244,0.5625,0.09164818641662975,0.055062166962699825,0.27312775330396477,0.20570012073661534,0.12828438948995363,0.51875,0.14438502673796794,0.06755852842809365,0.03145917001338688,0.020763563295378436
1035,0.30440587064800245,0.20577617328519857,0.5846153846153846,0.13895393879033086,0.08917835671342686,0.31448763250883394,0.2616822391393242,0.17689530685920576,0.5025641025641026,0.19221967963386727,0.0916030534351145,0.05118411000763943,0.034403669724770644
1036,0.18714401691413302,0.11068334937439846,0.6052631578947368,0.07379767626140998,0.04162768942937325,0.3248175182481752,0.18551667761388893,0.109720885466795,0.6,0.09489051094890509,0.045137736475273804,0.024568393094289508,0.01893058784456991
1037,0.17170495516318215,0.10070921985815603,0.5819672131147541,0.060079049268996626,0.034141958670260555,0.25,0.1571946770495183,0.09219858156028368,0.5327868852459017,0.0979591836734694,0.04288631722260041,0.022479564032697547,0.016359918200408996
1038,0.3106060559185606,0.24848484848484848,0.41414141414141414,0.17741935026014582,0.1375,0.25,0.2727272680397728,0.21818181818181817,0.36363636363636365,0.28823529411764703,0.11504424778761065,0.08875739644970414,0.0830860534124629
1039,0.32463767735921023,0.2178988326848249,0.6363636363636364,0.11065573414614699,0.072,0.23893805309734514,0.27826086576500736,0.1867704280155642,0.5454545454545454,0.16265060240963858,0.07088989441930618,0.034743202416918424,0.018154311649016642
104,0.3582677118430312,0.2870662460567823,0.47643979057591623,0.087719293792847,0.06591337099811675,0.13108614232209737,0.31102361735484224,0.24921135646687698,0.41361256544502617,0.32198581560283684,0.10369318181818182,0.04551920341394025,0.025641025641025644
1040,0.1603927962483761,0.09351145038167939,0.5632183908045977,0.057062673310932996,0.032360742705570295,0.24110671936758893,0.1472995065593417,0.08587786259541985,0.5172413793103449,0.09548335974643424,0.040031708283789144,0.015067406819984143,0.007140023800079333
1041,0.25727069036367234,0.1599443671766342,0.6571428571428571,0.08604650913521504,0.05037440435670524,0.2948207171314741,0.24832214450237478,0.15438108484005564,0.6342857142857142,0.11680784663397237,0.05307760927743087,0.023650156180276667,0.011607142857142854
1042,0.2194690231028272,0.1409090909090909,0.496,0.09050772333260247,0.05510752688172043,0.25308641975308643,0.20530973106742897,0.1318181818181818,0.464,0.13694852941176472,0.0607175712971481,0.03591160220994475,0.026728110599078335
1043,0.304225348441341,0.20074349442379183,0.627906976744186,0.09591473920036356,0.060267857142857144,0.23478260869565218,0.2929577428075383,0.19330855018587362,0.6046511627906976,0.17627677100494232,0.0693069306930693,0.03305785123966942,0.01986754966887417
1044,0.32515336924235017,0.33974358974358976,0.31176470588235294,0.06681513977510069,0.06976744186046512,0.0641025641025641,0.30061349194173664,0.3141025641025641,0.28823529411764703,0.43234323432343236,0.09933774834437087,0.03322259136212625,0.013333333333333338
1045,0.12770562544555014,0.07338308457711443,0.49166666666666664,0.026058630211036837,0.014388489208633094,0.13793103448275862,0.10822510596503068,0.06218905472636816,0.4166666666666667,0.06558079725675095,0.017152658662092632,0.00429000429000429,0.0025751072961373383
1046,0.25308641576836616,0.17446808510638298,0.4606741573033708,0.09082651791447141,0.05820721769499418,0.2066115702479339,0.2345678972498477,0.16170212765957448,0.42696629213483145,0.15411681914144967,0.06901408450704226,0.03664552501761805,0.026093088857545837
1047,0.2649350611400237,0.17770034843205576,0.5204081632653061,0.10375670499556783,0.06636155606407322,0.23770491803278687,0.2597402559452185,0.17421602787456447,0.5102040816326531,0.15993537964458804,0.06472491909385113,0.03889789303079416,0.03246753246753246
1048,0.21377671803499199,0.1490066225165563,0.37815126050420167,0.02588996394481678,0.017130620985010708,0.052980132450331126,0.1995249365623079,0.1390728476821192,0.35294117647058826,0.1645962732919255,0.031104199066874033,0.0031152647975077885,2.2250738585072626e-308
1049,0.3254593136161917,0.22382671480144403,0.5961538461538461,0.12871286786104857,0.0824524312896406,0.2932330827067669,0.27821521912800273,0.19133574007220217,0.5096153846153846,0.2006472491909385,0.09238249594813613,0.05844155844155843,0.04715447154471544
105,0.18849839873505916,0.12688172043010754,0.36645962732919257,0.05648535213925286,0.036535859269282815,0.12442396313364056,0.17891373419831794,0.12043010752688173,0.34782608695652173,0.16290480863591758,0.05206286836935166,0.03146509341199607,0.024606299212598427
1050,0.22911694011562944,0.23880597014925373,0.22018348623853212,0.0229508146740672,0.023411371237458192,0.022508038585209004,0.2195704007361545,0.22885572139303484,0.21100917431192662,0.3528807595000347,0.04948626860384071,0.012404824051903615,0.007462956141199163
1051,0.4925373084775129,0.45,0.5439560439560439,0.2321981374877552,0.20718232044198895,0.2640845070422535,0.46268656220885623,0.42272727272727273,0.510989010989011,0.4959183673469388,0.2269938650306748,0.14549180327868852,0.11293634496919917
1052,0.3328710085492295,0.22770398481973433,0.6185567010309279,0.12647554447156123,0.08259911894273128,0.2697841726618705,0.30235783240498537,0.20683111954459202,0.5618556701030928,0.20983858570330513,0.08692307692307691,0.04541955350269439,0.02465331278890601
1053,0.34572490267374695,0.256198347107438,0.5314285714285715,0.15646258107270128,0.10747663551401869,0.2875,0.3271375420789514,0.24242424242424243,0.5028571428571429,0.2156862745098039,0.1000981354268891,0.06286836935166992,0.04424778761061946
1054,0.28708133473867364,0.26785714285714285,0.30927835051546393,0.04895104403931781,0.043209876543209874,0.056451612903225805,0.22966506679608992,0.21428571428571427,0.24742268041237114,0.3431372549019608,0.06896551724137931,0.01485148514851485,0.004975124378109453
1055,0.1774098138115693,0.1072961373390558,0.5119453924914675,0.03864734074014467,0.022199098161637183,0.14918414918414918,0.15966883214391706,0.09656652360515021,0.46075085324232085,0.09698169223156855,0.031427864390002475,0.006435643564356435,0.003218618469918297
1056,0.5436893154053163,0.5137614678899083,0.5773195876288659,0.24817517752011303,0.22818791946308725,0.272,0.49514562608492796,0.46788990825688076,0.5257731958762887,0.5255102040816326,0.27692307692307694,0.1701030927835052,0.10362694300518133
1057,0.24691357712679302,0.15306122448979592,0.6382978723404256,0.08971193162080313,0.05270793036750483,0.3011049723756906,0.23703703391691652,0.1469387755102041,0.6127659574468085,0.1209677419354839,0.06131010003226848,0.02905100064557779,0.018082014853083625
1058,0.16389548461199724,0.09465020576131687,0.6106194690265486,0.04841963508184138,0.026845637583892617,0.2465753424657534,0.1567695938756552,0.09053497942386832,0.584070796460177,0.08430913348946137,0.03222026947861746,0.009964830011723328,0.0041055718475073305
1059,0.19018404602489958,0.11712846347607053,0.5054347826086957,0.04825461772052852,0.028042959427207637,0.17279411764705882,0.16973414827438832,0.10453400503778337,0.45108695652173914,0.09114296214626975,0.029779411764705888,0.009194556822361165,0.004047093451066962
106,0.33526011094523717,0.26605504587155965,0.453125,0.11983470622404564,0.0914826498422713,0.17365269461077845,0.28901733637876315,0.22935779816513763,0.390625,0.3184079601990049,0.11720698254364091,0.0625,0.045112781954887216
1060,0.2834331302171705,0.1834625322997416,0.6228070175438597,0.11152416049584732,0.06880733944954129,0.29411764705882354,0.2714570823129788,0.17571059431524547,0.5964912280701754,0.17038777908343125,0.07176470588235295,0.03415783274440519,0.020047169811320757
1061,0.35785287806394245,0.28213166144200624,0.4891304347826087,0.18933332882005344,0.1443089430894309,0.2751937984496124,0.3260437329347178,0.25705329153605017,0.44565217391304346,0.3361945636623748,0.1518624641833811,0.09612625538020085,0.08333333333333333
1062,0.13793103102210091,0.08870967741935484,0.30985915492957744,0.02376237309752027,0.014760147601476014,0.06091370558375635,0.11598745735438933,0.07459677419354839,0.2605633802816901,0.07714491708723864,0.014430014430014433,0.005054151624548736,0.0021676300578034676
1063,0.2632170949399548,0.1600547195622435,0.740506329113924,0.10060605827720116,0.05812324929971989,0.3738738738738739,0.25196850101419555,0.15321477428180574,0.7088607594936709,0.11845325501713165,0.06953966699314397,0.03772660460558549,0.025
1064,0.29916897094405354,0.2109375,0.5142857142857142,0.1725352075176057,0.11502347417840375,0.34507042253521125,0.2880886385340813,0.203125,0.49523809523809526,0.2047970479704797,0.11275415896487986,0.08703703703703704,0.07977736549165121
1065,0.1895161261526283,0.11477411477411477,0.5433526011560693,0.038938050717456485,0.022587268993839837,0.14102564102564102,0.17540322292682187,0.10622710622710622,0.5028901734104047,0.10231660231660232,0.028488652824722353,0.00531400966183575,0.001449975833736104
1066,0.3054754993277912,0.31547619047619047,0.29608938547486036,0.11016948655136836,0.1187214611872146,0.10276679841897234,0.2824207442845635,0.2916666666666667,0.2737430167597765,0.406214220913744,0.1254624341983009,0.07241519966274551,0.06004957728422493
1067,0.17090908848801656,0.09947089947089947,0.6064516129032258,0.043558849030913775,0.024127310061601643,0.22380952380952382,0.1636363612152893,0.09523809523809523,0.5806451612903226,0.07095652173913042,0.026791927627000688,0.012878524190741389,0.00974930362116992
1068,0.19396157093619973,0.11572052401746726,0.5988700564971752,0.05193734356287247,0.028978840846366146,0.25,0.18298261393711462,0.1091703056768559,0.5649717514124294,0.07944514501891553,0.033427940712708916,0.015457413249211363,0.008520037866834966
1069,0.20366598432576608,0.13089005235602094,0.45871559633027525,0.06130267891069665,0.03785488958990536,0.1610738255033557,0.18737270530336284,0.12041884816753927,0.42201834862385323,0.14578587699316628,0.05587229190421892,0.02397260273972603,0.013714285714285714
107,0.233632859063445,0.152428810720268,0.5,0.07269914612704868,0.04514889529298751,0.1865079365079365,0.21822849449348347,0.1423785594639866,0.46703296703296704,0.16030013642564803,0.05392491467576792,0.023907103825136614,0.01572112098427888
1070,0.19676213885228033,0.12191358024691358,0.5096774193548387,0.05326876222291289,0.03235294117647059,0.1506849315068493,0.17683685865302753,0.1095679012345679,0.45806451612903226,0.14201183431952666,0.04145077720207255,0.01925925925925926,0.014825796886582648
1071,0.3190184008835485,0.22127659574468084,0.5714285714285714,0.12720156190241316,0.08376288659793814,0.26422764227642276,0.3128834315583952,0.2170212765957447,0.5604395604395604,0.22166499498495484,0.09136546184738954,0.05728643216080403,0.04426559356136821
1072,0.3719806720940979,0.2673611111111111,0.6111111111111112,0.23564954293840873,0.1601642710472279,0.44571428571428573,0.34782608272211724,0.25,0.5714285714285714,0.27662721893491127,0.18666666666666668,0.13798219584569732,0.10698365527488855
1073,0.30786025804992756,0.21139430284857572,0.5662650602409639,0.09688994855077163,0.06338028169014084,0.20558375634517767,0.28165938468748214,0.1934032983508246,0.5180722891566265,0.2193905817174515,0.09478935698447893,0.03826955074875208,0.023307436182019973
1074,0.2753824718658468,0.18470149253731344,0.5409836065573771,0.10509030861014729,0.06694560669456066,0.24427480916030533,0.23922113667808598,0.16044776119402984,0.46994535519125685,0.16603198781416603,0.06859756097560978,0.032036613272311214,0.022900763358778622
1075,0.42902207726975095,0.35051546391752575,0.5528455284552846,0.21912350145894519,0.16717325227963525,0.3179190751445087,0.4164037807397825,0.3402061855670103,0.5365853658536586,0.3084886128364389,0.16182572614107885,0.11018711018711021,0.08958333333333333
1076,0.24518388386675302,0.17073170731707318,0.43478260869565216,0.07741935103026958,0.05202312138728324,0.15126050420168066,0.22416812204538697,0.15609756097560976,0.39751552795031053,0.19288793103448276,0.06256742179072276,0.02915766738660907,0.018378378378378378
1077,0.30548925543372396,0.24615384615384617,0.4025157232704403,0.08361203564920998,0.06329113924050633,0.12315270935960591,0.2625298282260867,0.21153846153846154,0.34591194968553457,0.2876712328767123,0.08627450980392158,0.03732809430255403,0.02559055118110236
1078,0.45289854650447653,0.3246753246753247,0.7485029940119761,0.3316953277172516,0.22842639593908629,0.6053811659192825,0.4420289812870852,0.3168831168831169,0.7305389221556886,0.31145251396648044,0.23216783216783216,0.19327731092436976,0.1697054698457223
1079,0.5744125276741952,0.5288461538461539,0.6285714285714286,0.46728971464756747,0.43859649122807015,0.5,0.5535247992146651,0.5096153846153846,0.6057142857142858,0.5943661971830986,0.4548022598870056,0.4192634560906516,0.39488636363636365
108,0.31465516795035675,0.237012987012987,0.46794871794871795,0.17151607532486426,0.125,0.2731707317073171,0.29310344381242576,0.22077922077922077,0.4358974358974359,0.31474820143884896,0.14234234234234233,0.10469314079422383,0.09584086799276673
1080,0.2032258031940167,0.12778904665314403,0.49606299212598426,0.05767441589141819,0.03440621531631521,0.1781609195402299,0.1838709644843393,0.11561866125760649,0.44881889763779526,0.09431345353675451,0.034698126301179744,0.009027777777777779,0.004169562195969421
1081,0.3166666625768889,0.2219626168224299,0.5523255813953488,0.12371133650300786,0.08196721311475409,0.25210084033613445,0.28666666257688894,0.20093457943925233,0.5,0.22687439143135346,0.09161793372319688,0.05170731707317074,0.0361328125
1082,0.24038461239829884,0.14705882352941177,0.6578947368421053,0.07037036790755229,0.0410958904109589,0.2446351931330472,0.21874999701368344,0.1338235294117647,0.5986842105263158,0.10736639383726528,0.041425818882466284,0.013493975903614454,0.004339440694310513
1083,0.21353383135055687,0.1339622641509434,0.5259259259259259,0.07205623638892587,0.04266389177939646,0.23163841807909605,0.20751879375657192,0.13018867924528302,0.5111111111111111,0.11808669656203288,0.046372475691847416,0.020958083832335325,0.013483146067415725
1084,0.1587301565955609,0.09034051424600417,0.6532663316582915,0.04950494894385317,0.027044225262488068,0.2920962199312715,0.1477411456065499,0.08408617095205004,0.6080402010050251,0.057247494217424824,0.026990553306342785,0.013305052063247207,0.00790742526518804
1085,0.20180179938602388,0.11740041928721175,0.717948717948718,0.06681922019364406,0.03705583756345178,0.3395348837209302,0.18378378136800588,0.1069182389937107,0.6538461538461539,0.08116048475945647,0.03930933137398972,0.021315692760014698,0.01580882352941176
1086,0.2883895088240823,0.20923913043478262,0.463855421686747,0.10666666262491373,0.07418856259659969,0.18972332015810275,0.2621722803596629,0.19021739130434784,0.42168674698795183,0.24970828471411902,0.0794392523364486,0.02339181286549707,0.008196721311475409
1087,0.2533936601609304,0.25925925925925924,0.24778761061946902,0.045454540468039005,0.04794520547945205,0.043209876543209874,0.22624433889396214,0.23148148148148148,0.22123893805309736,0.23619181164265451,0.04506648360078235,0.012365803427043937,1.504143818324206e-308
1088,0.28108107718685177,0.19117647058823528,0.5306122448979592,0.10767696574742383,0.06835443037974684,0.2535211267605634,0.25225224835802296,0.1715686274509804,0.47619047619047616,0.17177914110429449,0.07368421052631577,0.035996488147497806,0.01933216168717047
1089,0.26143790385578203,0.20618556701030927,0.35714285714285715,0.09969788077910956,0.07432432432432433,0.15137614678899083,0.2265795160562178,0.17869415807560138,0.30952380952380953,0.2877442273534636,0.09252669039145908,0.04634581105169341,0.030357142857142853
