local_file_weight, local_file, rouge-1 f1-score, rouge-1 precision, rouge-1 recall,rouge-2 f1-score, rouge-2 precision, rouge-2 recall, rouge-l f1-score, rouge-l precision, rouge-l recall, bleu-1, bleu-2, bleu-3, bleu-4
90.0,30,0.24626006550126397,0.15994020926756353,0.535,0.06919945438004574,0.0419063270336894,0.19844357976653695,0.23705408161173583,0.15396113602391628,0.515,0.1464387464387464,0.05359179019384264,0.02452937820878494,0.014269406392694061
90.0,31,0.4079822568817263,0.33454545454545453,0.5227272727272727,0.163043473740696,0.12448132780082988,0.23622047244094488,0.3636363588772916,0.29818181818181816,0.4659090909090909,0.29702970297029696,0.12181303116147311,0.052482269503546106,0.026988636363636364
90.0,32,0.2666666628904894,0.1784037558685446,0.5277777777777778,0.11231101168340585,0.07202216066481995,0.2549019607843137,0.24561403131154208,0.1643192488262911,0.4861111111111111,0.17611940298507464,0.07669322709163347,0.05084745762711865,0.03992015968063873
90.0,33,0.25626740519890445,0.18548387096774194,0.4144144144144144,0.08396946159547833,0.05851063829787234,0.14864864864864866,0.23398328263623042,0.1693548387096774,0.3783783783783784,0.19884169884169883,0.06382978723404255,0.029069767441860465,0.021359223300970873
90.0,34,0.2569105649788354,0.1811926605504587,0.441340782122905,0.06839377851462343,0.046348314606741575,0.13043478260869565,0.22113820725525818,0.1559633027522936,0.37988826815642457,0.21267893660531698,0.059365404298874117,0.016393442622950817,0.0020512820512820513
90.0,35,0.3146417405267321,0.21814254859611232,0.5642458100558659,0.09131602161256544,0.05868814729574223,0.2056451612903226,0.29595015174168543,0.20518358531317496,0.5307262569832403,0.18945634266886327,0.07502061005770816,0.035478547854785485,0.022295623451692816
90.0,36,0.35897435464971883,0.2625,0.5675675675675675,0.13438734792232354,0.09090909090909091,0.25757575757575757,0.3333333290086931,0.24375,0.527027027027027,0.24180327868852458,0.09712722298221614,0.053424657534246564,0.039780521262002745
90.0,37,0.38369304063258747,0.34334763948497854,0.43478260869565216,0.1746031697192745,0.15151515151515152,0.20599250936329588,0.35011989914577696,0.3133047210300429,0.3967391304347826,0.43333333333333335,0.18789144050104384,0.11924686192468621,0.10062893081761005
90.0,38,0.32014388073288136,0.22704081632653061,0.5426829268292683,0.15005358678875905,0.10043041606886657,0.2966101694915254,0.2913669023156152,0.2066326530612245,0.49390243902439024,0.2492046659597031,0.11571125265392783,0.07013815090329437,0.055319148936170216
90.0,39,0.24117646603823537,0.18552036199095023,0.3445378151260504,0.055776888003682835,0.041666666666666664,0.08433734939759036,0.2176470542735295,0.167420814479638,0.31092436974789917,0.22790697674418603,0.053613053613053616,0.01635514018691588,0.00936768149882904
90.0,4,0.24769433138506566,0.1558872305140962,0.6025641025641025,0.06776989479514231,0.04060434372049103,0.20476190476190476,0.21870882413868886,0.13764510779436154,0.532051282051282,0.1378066378066378,0.04837545126353791,0.02167630057803468,0.008676789587852495
90.0,40,0.25117739033607794,0.16632016632016633,0.5128205128205128,0.08548707432526129,0.053482587064676616,0.21287128712871287,0.2323390857834877,0.15384615384615385,0.47435897435897434,0.15288888888888888,0.058718861209964404,0.0338379341050757,0.026737967914438502
90.0,41,0.24513618293441242,0.16535433070866143,0.47368421052631576,0.05952380611590155,0.0380517503805175,0.1366120218579235,0.2140077782651517,0.14435695538057744,0.41353383458646614,0.1696629213483146,0.04949381327334084,0.011261261261261262,0.00225479143179256
90.0,42,0.21809744369722395,0.15309446254071662,0.3790322580645161,0.05919002745775976,0.03917525773195876,0.12101910828025478,0.2088167012378272,0.1465798045602606,0.3629032258064516,0.17281879194630873,0.04537815126050421,0.02188552188552189,0.015177065767284996
90.0,43,0.2319173333525607,0.1426553672316384,0.6196319018404908,0.06568914718346086,0.0380952380952381,0.23829787234042554,0.20436279833533913,0.12570621468926554,0.5460122699386503,0.10957598856598381,0.04671115347950429,0.01812112541726275,0.008110687022900765
90.0,44,0.26086956058275956,0.20535714285714285,0.35751295336787564,0.07334962878853572,0.055248618784530384,0.10909090909090909,0.24574668723682386,0.19345238095238096,0.33678756476683935,0.26337448559670784,0.07967032967032965,0.035763411279229704,0.022038567493112952
90.0,45,0.32024168769945516,0.2264957264957265,0.5463917525773195,0.13358070144671136,0.08695652173913043,0.288,0.29003020733691737,0.20512820512820512,0.4948453608247423,0.1870503597122302,0.0918918918918919,0.052346570397111915,0.03616636528028934
90.0,46,0.21116750971632356,0.12903225806451613,0.5810055865921788,0.0781657091429905,0.044589774078478,0.31645569620253167,0.1989847685995723,0.12158808933002481,0.547486033519553,0.06424104604889141,0.02985499004833665,0.01877133105802048,0.01593172119487909
90.0,47,0.24434388797680234,0.1565217391304348,0.5567010309278351,0.05523255535530199,0.03315881326352531,0.16521739130434782,0.23981900109897425,0.1536231884057971,0.5463917525773195,0.12468827930174566,0.0449438202247191,0.0225,0.011264080100125154
90.0,48,0.42227377740774436,0.3204225352112676,0.6190476190476191,0.24852070579881658,0.1794871794871795,0.40384615384615385,0.39907192125925245,0.3028169014084507,0.5850340136054422,0.27507163323782235,0.15781922525107603,0.11781609195402298,0.10071942446043167
90.0,49,0.2957317039422684,0.1883495145631068,0.6879432624113475,0.11783960424889044,0.0718562874251497,0.32727272727272727,0.2621951185764147,0.1669902912621359,0.6099290780141844,0.15297450424929182,0.07654145995747695,0.037588652482269495,0.0220014194464159
90.0,5,0.2671755686390654,0.18134715025906736,0.5072463768115942,0.08333332978533965,0.05415162454873646,0.18072289156626506,0.23664121749402717,0.16062176165803108,0.4492753623188406,0.21203438395415472,0.0574712643678161,0.028818443804034585,0.020231213872832374
90.0,50,0.19742488840096528,0.14375,0.3150684931506849,0.04666666249355593,0.03317535545023697,0.07865168539325842,0.19742488840096528,0.14375,0.3150684931506849,0.1992619926199262,0.03333333333333333,0.011152416356877328,0.0037313432835820903
90.0,51,0.27745664373705275,0.18285714285714286,0.5748502994011976,0.0928792538070432,0.057803468208092484,0.23622047244094488,0.24277456281219723,0.16,0.5029940119760479,0.1538992408557626,0.053867403314917114,0.02695231513476157,0.019363762102351318
90.0,52,0.36134453332497707,0.27388535031847133,0.5308641975308642,0.11384216927847869,0.07956600361663653,0.2,0.3361344492913636,0.25477707006369427,0.49382716049382713,0.21863799283154126,0.07775119617224881,0.037125748502994015,0.017985611510791373
90.0,53,0.1931942896510873,0.1116751269035533,0.7154471544715447,0.06382978545488019,0.03540983606557377,0.32335329341317365,0.17782656187940785,0.10279187817258884,0.6585365853658537,0.07531380753138074,0.03395348837209302,0.015821312238250354,0.010707635009310991
90.0,54,0.1504424741040803,0.10059171597633136,0.2982456140350877,0.055363318237569216,0.036036036036036036,0.11940298507462686,0.11504424401558475,0.07692307692307693,0.22807017543859648,0.1398601398601399,0.04210526315789473,0.010563380281690142,0.003533568904593639
90.0,55,0.26343153822130244,0.18952618453865336,0.4318181818181818,0.06615214590280935,0.046012269938650305,0.11764705882352941,0.22530328865457805,0.16209476309226933,0.3693181818181818,0.23231132075471697,0.05785123966942148,0.01891252955082742,0.007100591715976334
90.0,56,0.11384615159555032,0.06537102473498234,0.44047619047619047,0.02220459780205419,0.012269938650306749,0.11666666666666667,0.10615384390324266,0.060954063604240286,0.4107142857142857,0.06686930091185408,0.01655405405405406,0.0010138560324433933,2.2250738585072626e-308
90.0,57,0.2008141076405318,0.13167259786476868,0.4228571428571429,0.06682966259731976,0.042008196721311473,0.16334661354581673,0.18724558660932422,0.12277580071174377,0.3942857142857143,0.15390447308567096,0.05918057663125948,0.0258162490508732,0.015197568389057753
90.0,58,0.4509803883344147,0.30363036303630364,0.8761904761904762,0.3602693566488114,0.23620309050772628,0.7588652482269503,0.446078427550101,0.30033003300330036,0.8666666666666667,0.24100156494522695,0.19435736677115986,0.1805337519623234,0.17138364779874213
90.0,59,0.20491802897616576,0.13774104683195593,0.4,0.0428571394573064,0.02737226277372263,0.09868421052631579,0.19262294700895263,0.12947658402203857,0.376,0.1682626538987688,0.05205479452054794,0.030178326474622773,0.021978021978021976
90.0,6,0.40919539736757826,0.3662551440329218,0.4635416666666667,0.14166666191979183,0.11564625850340136,0.1827956989247312,0.3586206847239002,0.32098765432098764,0.40625,0.305591677503251,0.10677083333333334,0.04172099087353325,0.019582245430809404
90.0,60,0.3026004691780539,0.19875776397515527,0.6336633663366337,0.10762331532827936,0.06629834254143646,0.2857142857142857,0.28368793962722644,0.18633540372670807,0.594059405940594,0.12703862660944204,0.060111635895234015,0.02920962199312715,0.01847872797593468
90.0,61,0.2742857098540409,0.41379310344827586,0.20512820512820512,0.06926406490957844,0.10810810810810811,0.050955414012738856,0.22857142413975515,0.3448275862068966,0.17094017094017094,0.1667977518081938,0.036658846551251394,0.011119850120546254,7.422746344123893e-309
90.0,62,0.2522935746124327,0.16058394160583941,0.5882352941176471,0.0830711110376286,0.05026656511805026,0.2391304347826087,0.23623852874087303,0.15036496350364964,0.5508021390374331,0.1429341963322546,0.059902860226659464,0.02915766738660907,0.018908698001080502
90.0,63,0.2731707277810827,0.18666666666666668,0.509090909090909,0.11280487443974022,0.07385229540918163,0.23870967741935484,0.22926828875669247,0.15666666666666668,0.42727272727272725,0.21044776119402986,0.09267563527653215,0.04491017964071856,0.025487256371814093
90.0,64,0.23091247373871676,0.14123006833712984,0.6326530612244898,0.06194690017662414,0.03622250970245795,0.21374045801526717,0.20484171023778566,0.1252847380410023,0.5612244897959183,0.11033797216699802,0.03482587064676618,0.014940239043824698,0.006979062811565303
90.0,65,0.3934426182531578,0.3157894736842105,0.5217391304347826,0.21890546824323662,0.16236162361623616,0.33587786259541985,0.3540983559580758,0.28421052631578947,0.46956521739130436,0.30971128608923887,0.15789473684210523,0.12401055408970975,0.11111111111111109
90.0,66,0.32779096909518685,0.27058823529411763,0.41566265060240964,0.12441679159673885,0.09900990099009901,0.16736401673640167,0.31353918762250277,0.25882352941176473,0.39759036144578314,0.3523622047244095,0.1282051282051282,0.07114624505928854,0.0495049504950495
90.0,67,0.34632034255954725,0.23121387283236994,0.6896551724137931,0.17433413732703484,0.10794602698650675,0.4528301886792453,0.3376623339015386,0.2254335260115607,0.6724137931034483,0.13443191673894186,0.08333333333333333,0.06168549087749782,0.053043478260869574
90.0,68,0.22626262306262626,0.1414141414141414,0.5656565656565656,0.06603773345329754,0.038356164383561646,0.23728813559322035,0.19797979477979802,0.12373737373737374,0.494949494949495,0.10199999999999998,0.043043043043043044,0.022044088176352707,0.016048144433299893
90.0,69,0.25446428229631696,0.16285714285714287,0.5816326530612245,0.07174887582930607,0.04436229205175601,0.1875,0.2142857108677456,0.13714285714285715,0.4897959183673469,0.1864661654135338,0.06927710843373493,0.03770739064856712,0.02719033232628398
90.0,7,0.40345820831964396,0.3626943005181347,0.45454545454545453,0.11020407677959206,0.09407665505226481,0.1330049261083744,0.3804034532764163,0.34196891191709844,0.42857142857142855,0.3806970509383378,0.11021505376344087,0.03773584905660377,0.01891891891891892
90.0,70,0.2486288806132169,0.17801047120418848,0.4121212121212121,0.07943924854015653,0.05329153605015674,0.1559633027522936,0.2193784235748257,0.15706806282722513,0.36363636363636365,0.18700114025085518,0.059360730593607296,0.030857142857142857,0.020594965675057208
90.0,71,0.19523809177689913,0.12557427258805512,0.4385026737967914,0.04157705791707734,0.025505716798592787,0.1124031007751938,0.1761904727292801,0.11332312404287902,0.39572192513368987,0.1440107671601615,0.03367003367003367,0.007412398921832885,0.004045853000674308
90.0,72,0.24447333887828251,0.15161290322580645,0.6308724832214765,0.09437890111863298,0.05492730210016155,0.33497536945812806,0.23407021794200164,0.14516129032258066,0.6040268456375839,0.11575381140598533,0.057627118644067804,0.028264556246466933,0.018665158371040727
90.0,73,0.261802570584741,0.2,0.37888198757763975,0.09826589176070885,0.07010309278350516,0.1642512077294686,0.24892703410405428,0.1901639344262295,0.36024844720496896,0.16546762589928057,0.06275720164609054,0.03398558187435634,0.025773195876288662
90.0,74,0.13721413483134587,0.07961399276236429,0.49624060150375937,0.04939835142715855,0.027758007117437724,0.22413793103448276,0.12474012235733337,0.07237635705669482,0.45112781954887216,0.09067622950819672,0.03792926704254228,0.022051282051282046,0.018984094407388404
90.0,75,0.3555555509989136,0.273972602739726,0.5063291139240507,0.08637873324621163,0.06280193236714976,0.13829787234042554,0.31111110655446916,0.23972602739726026,0.4430379746835443,0.265993265993266,0.09797297297297297,0.057627118644067804,0.03741496598639455
90.0,76,0.12080536507905063,0.21428571428571427,0.08411214953271028,0.009592322255003326,0.01818181818181818,0.006514657980456026,0.10067113689113119,0.17857142857142858,0.07009345794392523,0.04129894209480555,0.002602515979114813,2.33561874282857e-309,2.33561874282857e-309
90.0,77,0.198473279813251,0.11754068716094032,0.6372549019607843,0.07265624799707343,0.04095112285336856,0.3217993079584775,0.19083969202699144,0.11301989150090416,0.6127450980392157,0.08623253047873922,0.04015466983938131,0.024695031240702176,0.01666666666666667
90.0,78,0.28820960217997377,0.24087591240875914,0.358695652173913,0.097357436179596,0.07847533632286996,0.1282051282051282,0.24454147990923142,0.20437956204379562,0.30434782608695654,0.3094017094017094,0.08390410958904111,0.027444253859348202,0.010309278350515464
90.0,79,0.2966292086176998,0.2548262548262548,0.3548387096774194,0.1065448963023199,0.0875,0.13618677042801555,0.24269662434803696,0.2084942084942085,0.2903225806451613,0.3410714285714286,0.11091234347048302,0.04121863799283155,0.017953321364452424
90.0,8,0.3999999955061984,0.30344827586206896,0.5866666666666667,0.19074333398433033,0.13229571984435798,0.3417085427135678,0.37272726823347113,0.2827586206896552,0.5466666666666666,0.22305764411027568,0.10790464240903386,0.07286432160804021,0.05786163522012578
90.0,80,0.28712870896943654,0.19550561797752808,0.5403726708074534,0.11542099926684214,0.0752157829839704,0.24796747967479674,0.25742573867240687,0.1752808988764045,0.484472049689441,0.18710832587287377,0.08064516129032258,0.04753363228699551,0.041292639138240585
90.0,81,0.2219850561862207,0.13016270337922403,0.7536231884057971,0.07072691378856906,0.03910917979359044,0.36923076923076925,0.20704375415847262,0.1214017521902378,0.7028985507246377,0.07387326330057607,0.0376271186440678,0.018650389962699222,0.011872455902306652
90.0,82,0.3137254867617143,0.2011605415860735,0.7123287671232876,0.1839285683262915,0.1138121546961326,0.4790697674418605,0.3137254867617143,0.2011605415860735,0.7123287671232876,0.17254901960784313,0.10832025117739404,0.08955223880597013,0.07783018867924528
90.0,83,0.2898550687502626,0.19230769230769232,0.5882352941176471,0.10687022575760456,0.0671462829736211,0.2616822429906542,0.2898550687502626,0.19230769230769232,0.5882352941176471,0.17084639498432602,0.07535321821036106,0.03773584905660377,0.01732283464566929
90.0,84,0.26474819795729004,0.17068645640074212,0.5897435897435898,0.09310057896447585,0.05656565656565657,0.26291079812206575,0.25899280227383675,0.16697588126159554,0.5769230769230769,0.1474688187820983,0.0565345080763583,0.022777369581190303,0.008823529411764706
90.0,85,0.2795031013315459,0.20179372197309417,0.45454545454545453,0.08095675774970419,0.05576679340937896,0.1476510067114094,0.2360248404619807,0.17040358744394618,0.3838383838383838,0.24904214559386975,0.07478427612655802,0.022072936660268713,0.010566762728146011
90.0,86,0.29133857943645336,0.1828665568369028,0.7161290322580646,0.11320754458639923,0.06678082191780822,0.37142857142857144,0.27821521985640085,0.17462932454695224,0.6838709677419355,0.13268998793727385,0.0687990343995172,0.04045893719806764,0.03141993957703928
90.0,87,0.5635359070309209,0.796875,0.4358974358974359,0.3900414895204973,0.6351351351351351,0.281437125748503,0.5635359070309209,0.796875,0.4358974358974359,0.18544119400785683,0.1540400820871945,0.1388891517789469,0.12623772580804235
90.0,88,0.21879814722472174,0.1463917525773196,0.4329268292682927,0.05273437167114279,0.03341584158415842,0.125,0.20030816263304224,0.13402061855670103,0.39634146341463417,0.17607655502392344,0.046934865900383135,0.018216682646212855,0.009596928982725529
90.0,89,0.23084200267940275,0.1413673232908459,0.6288659793814433,0.05743399499794164,0.032908704883227176,0.22545454545454546,0.21002837921677261,0.12862108922363846,0.5721649484536082,0.09126700071581961,0.03544575725026852,0.014684813753581662,0.005732712289501972
90.0,9,0.3631961210642028,0.30864197530864196,0.4411764705882353,0.14657979973262333,0.12362637362637363,0.18,0.32929781597945706,0.27983539094650206,0.4,0.3721881390593047,0.13319672131147545,0.07802874743326489,0.0596707818930041
90.0,90,0.23780487330327937,0.19402985074626866,0.30708661417322836,0.12389380090531771,0.09210526315789473,0.1891891891891892,0.23780487330327937,0.19402985074626866,0.30708661417322836,0.26756756756756755,0.1002710027100271,0.08967391304347827,0.08719346049046323
90.0,91,0.273878017084198,0.1797583081570997,0.5748792270531401,0.07383831642826044,0.04574132492113565,0.19141914191419143,0.2623705372222877,0.17220543806646527,0.5507246376811594,0.1613636363636364,0.06310403638430927,0.025597269624573378,0.016505406943653954
90.0,92,0.37889687790118987,0.2947761194029851,0.5302013422818792,0.17443608600762067,0.125,0.2885572139303483,0.3453237364143793,0.26865671641791045,0.48322147651006714,0.27105666156202146,0.12576687116564417,0.07373271889400923,0.05384615384615384
90.0,93,0.26737967460893936,0.38461538461538464,0.20491803278688525,0.06083649744827918,0.09090909090909091,0.045714285714285714,0.24598930027738863,0.35384615384615387,0.1885245901639344,0.256967800657041,0.06292222179016566,0.018660756952475595,0.003763514007221968
90.0,94,0.1770833309013889,0.10315533980582524,0.625,0.07230391957745375,0.04071773636991028,0.3224043715846995,0.1749999975680556,0.10194174757281553,0.6176470588235294,0.058093994778067884,0.02481227554684949,0.015022860875244933,0.012414243711205494
90.0,95,0.3367697545399795,0.3888888888888889,0.296969696969697,0.16537467215244825,0.2,0.14096916299559473,0.29553264113791766,0.3412698412698413,0.2606060606060606,0.3629239453956107,0.15200182514410293,0.08828068964966533,0.061437386916883475
90.0,96,0.17112299102562278,0.11228070175438597,0.3595505617977528,0.030794162027692248,0.019427402862985686,0.07421875,0.149732616694072,0.09824561403508772,0.3146067415730337,0.14418604651162792,0.03335919317300232,0.004658385093167702,0.0015540015540015536
90.0,97,0.3652967990408874,0.2857142857142857,0.5063291139240507,0.13043477802877565,0.10112359550561797,0.1836734693877551,0.31963469858426646,0.25,0.4430379746835443,0.336322869955157,0.10360360360360361,0.04524886877828055,0.03181818181818181
90.0,98,0.26627218435068806,0.2710843373493976,0.2616279069767442,0.09876542710088258,0.0967741935483871,0.10084033613445378,0.22485206600749283,0.2289156626506024,0.22093023255813954,0.438871473354232,0.11635220125786161,0.047318611987381694,0.028481012658227847
90.0,99,0.32527472051143586,0.26714801444043323,0.4157303370786517,0.1239436573606826,0.09691629955947137,0.171875,0.29890109413780946,0.24548736462093862,0.38202247191011235,0.31551724137931036,0.10535405872193439,0.06401384083044984,0.046793760831889075
90.1,0,0.2678774089875683,0.164804469273743,0.7151515151515152,0.12522361111760397,0.07322175732217573,0.43209876543209874,0.23836549071288046,0.14664804469273743,0.6363636363636364,0.11674418604651164,0.06514657980456028,0.04608938547486033,0.03912435957149511
90.1,1,0.35960590667087294,0.28515625,0.4866666666666667,0.11708860312615182,0.0883054892601432,0.17370892018779344,0.3300492564245675,0.26171875,0.44666666666666666,0.2992831541218638,0.11131059245960502,0.05395683453237411,0.03243243243243243
90.1,10,0.34951455862003966,0.2647058823529412,0.5142857142857142,0.1461988262234535,0.10416666666666667,0.24509803921568626,0.33980582075596194,0.25735294117647056,0.5,0.2575976845151954,0.11449275362318839,0.06531204644412193,0.04505813953488371
90.1,11,0.26923076429733733,0.2413793103448276,0.30434782608695654,0.13402061367626758,0.11607142857142858,0.15853658536585366,0.26923076429733733,0.2413793103448276,0.30434782608695654,0.2978723404255319,0.11428571428571427,0.06474820143884892,0.03623188405797102
90.1,12,0.3438913979410741,0.2835820895522388,0.4367816091954023,0.12844036232640368,0.10144927536231885,0.175,0.30769230291844973,0.2537313432835821,0.39080459770114945,0.342685370741483,0.1345381526104418,0.0784708249496982,0.058467741935483854
90.1,13,0.23404255031090992,0.14175257731958762,0.6707317073170732,0.08865860445357888,0.05126498002663116,0.3276595744680851,0.21914893328963334,0.1327319587628866,0.6280487804878049,0.12078239608801958,0.059686888454011745,0.032305433186490456,0.021547502448579826
90.1,14,0.28571428073536864,0.2682926829268293,0.3055555555555556,0.05291004795050577,0.04854368932038835,0.05813953488372093,0.2337662287873167,0.21951219512195122,0.25,0.3307086614173228,0.07142857142857141,0.04000000000000001,0.024193548387096777
90.1,15,0.261997402514295,0.16833333333333333,0.5906432748538012,0.09084248786897996,0.05550581915846016,0.25,0.2516212676245414,0.16166666666666665,0.5672514619883041,0.16860863605209048,0.07064471879286693,0.043925875085792716,0.03434065934065935
90.1,16,0.4401544351873109,0.4789915966386555,0.40714285714285714,0.21301774650047278,0.22784810126582278,0.2,0.39382238885526455,0.42857142857142855,0.36428571428571427,0.49758516232712424,0.23979438432184375,0.15516892920388584,0.11897697066688219
90.1,17,0.347150254351392,0.2803347280334728,0.4557823129251701,0.12020032939819024,0.09113924050632911,0.17647058823529413,0.3108808242995786,0.2510460251046025,0.40816326530612246,0.3118081180811808,0.10720887245841038,0.06666666666666667,0.04823747680890539
90.1,18,0.3269961932912143,0.24431818181818182,0.4942528735632184,0.12568305601764773,0.08812260536398467,0.21904761904761905,0.296577942340644,0.2215909090909091,0.4482758620689655,0.2433234421364985,0.09523809523809525,0.05074626865671641,0.020958083832335325
90.1,19,0.3095722985097955,0.18811881188118812,0.8735632183908046,0.2042213324499863,0.11870026525198939,0.7306122448979592,0.3034623188763943,0.1844059405940594,0.8563218390804598,0.13753581661891118,0.11466794075489731,0.09464627151051624,0.08225729316116691
90.1,2,0.3269230728801082,0.22742474916387959,0.5811965811965812,0.12364760057380526,0.08247422680412371,0.24691358024691357,0.2932692267262621,0.2040133779264214,0.5213675213675214,0.16477272727272724,0.06598407281001137,0.03189066059225513,0.01824401368301027
