local_file, rouge-1 f1-score, rouge-1 precision, rouge-1 recall,rouge-2 f1-score, rouge-2 precision, rouge-2 recall, rouge-l f1-score, rouge-l precision, rouge-l recall, bleu-1, bleu-2, bleu-3, bleu-4
0,0.20863308964109295,0.14169381107491857,0.39545454545454545,0.06422017990194448,0.041916167664670656,0.13725490196078433,0.20143884503677636,0.13680781758957655,0.38181818181818183,0.18798151001540833,0.05474171164225135,0.0316358024691358,0.022393822393822392
1,0.23010752318057587,0.15242165242165243,0.4692982456140351,0.08695651836035453,0.05540661304736372,0.20195439739413681,0.20860214683648978,0.13817663817663817,0.42543859649122806,0.17598908594815826,0.07235494880546077,0.04576502732240437,0.03827751196172249
10,0.358974354714004,0.5833333333333334,0.25925925925925924,0.15094339231362755,0.2828282828282828,0.10294117647058823,0.32234431808396735,0.5238095238095238,0.2328042328042328,0.1290384802414248,0.05574462346429552,0.04178541357693781,0.03340958775481543
100,0.3461538413296274,0.291497975708502,0.4260355029585799,0.08359132648448685,0.06923076923076923,0.10546875,0.2980769182527043,0.25101214574898784,0.3668639053254438,0.35390199637023595,0.0818181818181818,0.030965391621129334,0.01824817518248175
1000,0.41297934605964104,0.38461538461538464,0.445859872611465,0.13360323388737744,0.12547528517110265,0.14285714285714285,0.37758111597114546,0.3516483516483517,0.40764331210191085,0.46846846846846846,0.1536144578313253,0.09365558912386708,0.0818181818181818
1001,0.3235294072568243,0.2462686567164179,0.4714285714285714,0.12499999583451085,0.08874458874458875,0.211340206185567,0.3137254856881969,0.23880597014925373,0.45714285714285713,0.23265895953757226,0.09551374819102751,0.05362318840579709,0.04354136429608128
1002,0.3155216245828721,0.2152777777777778,0.5904761904761905,0.11143694688384183,0.07011070110701106,0.2714285714285714,0.3002544490103529,0.2048611111111111,0.5619047619047619,0.14332247557003255,0.06847826086956521,0.04352557127312297,0.0326797385620915
1003,0.24032586140176956,0.17101449275362318,0.4041095890410959,0.05830164395970601,0.03859060402684564,0.11917098445595854,0.22403258237936632,0.15942028985507245,0.3767123287671233,0.1851400730816078,0.0548780487804878,0.015873015873015876,0.0061124694376528095
1004,0.23001948928088037,0.15649867374005305,0.4338235294117647,0.07329842566267392,0.04827586206896552,0.15217391304347827,0.2105263118929662,0.14323607427055704,0.39705882352941174,0.19554455445544555,0.07063197026022307,0.03225806451612903,0.01614906832298137
1005,0.10837438131864408,0.0658682634730539,0.3055555555555556,0.018099545320985136,0.010344827586206896,0.07228915662650602,0.10344827294425982,0.06287425149700598,0.2916666666666667,0.07259073842302877,0.01629072681704261,0.006273525721455457,0.001256281407035176
